43
31
0	0
20	19	18	17	16	15	14	13	13	13	13	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	
21	20	19	18	17	16	15	14	14	14	14	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	
22	21	20	19	18	17	16	15	15	15	15	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	
23	22	21	20	19	18	17	16	16	16	16	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	
24	23	22	21	20	19	18	17	17	17	17	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	
25	24	23	22	21	20	19	18	18	18	18	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
-9999	-9999	-9999	23	22	21	20	19	19	19	19	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
-9999	-9999	-9999	-9999	23	22	21	20	20	20	20	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
-9999	-9999	-9999	-9999	24	23	22	21	21	21	21	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
-9999	-9999	-9999	-9999	25	24	23	22	22	22	22	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
30	29	28	27	26	25	24	23	23	23	23	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
31	30	29	28	27	26	25	24	24	24	24	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	
32	31	30	29	28	27	26	25	25	25	25	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	
33	32	31	30	29	28	27	26	26	26	26	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
34	33	32	31	30	29	28	27	27	27	27	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
35	34	33	32	31	30	29	28	28	28	28	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
36	35	34	33	32	31	30	29	29	29	29	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	
37	36	35	34	33	32	31	30	30	30	30	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
38	37	36	35	34	33	32	31	31	31	31	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	
39	38	37	36	35	34	33	32	32	32	32	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
40	39	38	37	36	35	34	33	33	33	33	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	
41	40	39	38	37	36	35	34	34	34	34	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
42	41	40	39	38	37	36	35	35	35	35	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	
43	42	41	40	39	38	37	36	36	36	36	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	
44	43	42	41	40	39	38	37	37	37	37	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	
45	44	43	42	41	40	39	38	38	38	38	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	
46	45	44	43	42	41	40	39	39	39	39	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	

4	2
12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	1	2	3	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	1	2	3	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	1	2	3	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
13	12	11	10	9	8	7	6	5	4	3	2	1	1	1	1	1	2	3	4	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
14	13	12	11	10	9	8	7	6	5	4	3	2	2	2	2	2	3	4	5	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
15	14	13	12	11	10	9	8	7	6	5	4	3	3	3	3	3	4	5	6	7	8	9	10	11	-9999	-9999	-9999	-9999	-9999	-9999	
16	15	14	13	12	11	10	9	8	7	6	5	4	4	4	4	4	5	6	7	8	9	10	11	12	-9999	-9999	-9999	-9999	-9999	-9999	
17	16	15	14	13	12	11	10	9	8	7	6	5	5	5	5	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
18	17	16	15	14	13	12	11	10	9	8	7	6	6	6	6	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
19	18	17	16	15	14	13	12	11	10	9	8	7	7	7	7	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	
20	19	18	17	16	15	14	13	12	11	10	9	8	8	8	8	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	
21	20	19	18	17	16	15	14	13	12	11	10	9	9	9	9	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	
22	21	20	19	18	17	16	15	14	13	12	11	10	10	10	10	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
23	22	21	20	19	18	17	16	15	14	13	12	11	11	11	11	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	
24	23	22	21	20	19	18	17	16	15	14	13	12	12	12	12	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	
25	24	23	22	21	20	19	18	17	16	15	14	13	13	13	13	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
26	25	24	23	22	21	20	19	18	17	16	15	14	14	14	14	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	
27	26	25	24	23	22	21	20	19	18	17	16	15	15	15	15	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
28	27	26	25	24	23	22	21	20	19	18	17	16	16	16	16	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
29	28	27	26	25	24	23	22	21	20	19	18	17	17	17	17	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	
30	29	28	27	26	25	24	23	22	21	20	19	18	18	18	18	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	
31	30	29	28	27	26	25	24	23	22	21	20	19	19	19	19	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	
-9999	-9999	-9999	29	28	27	26	25	24	23	22	21	20	20	20	20	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	
-9999	-9999	-9999	-9999	29	28	27	26	25	24	23	22	21	21	21	21	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	
-9999	-9999	-9999	-9999	30	29	28	27	26	25	24	23	22	22	22	22	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	
-9999	-9999	-9999	-9999	31	30	29	28	27	26	25	24	23	23	23	23	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
36	35	34	33	32	31	30	29	28	27	26	25	24	24	24	24	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
37	36	35	34	33	32	31	30	29	28	27	26	25	25	25	25	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
38	37	36	35	34	33	32	31	30	29	28	27	26	26	26	26	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
39	38	37	36	35	34	33	32	31	30	29	28	27	27	27	27	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
40	39	38	37	36	35	34	33	32	31	30	29	28	28	28	28	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
41	40	39	38	37	36	35	34	33	32	31	30	29	29	29	29	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	
42	41	40	39	38	37	36	35	34	33	32	31	30	30	30	30	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	
43	42	41	40	39	38	37	36	35	34	33	32	31	31	31	31	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
44	43	42	41	40	39	38	37	36	35	34	33	32	32	32	32	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
45	44	43	42	41	40	39	38	37	36	35	34	33	33	33	33	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
46	45	44	43	42	41	40	39	38	37	36	35	34	34	34	34	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	
47	46	45	44	43	42	41	40	39	38	37	36	35	35	35	35	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
48	47	46	45	44	43	42	41	40	39	38	37	36	36	36	36	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	
49	48	47	46	45	44	43	42	41	40	39	38	37	37	37	37	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
50	49	48	47	46	45	44	43	42	41	40	39	38	38	38	38	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	
51	50	49	48	47	46	45	44	43	42	41	40	39	39	39	39	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
52	51	50	49	48	47	46	45	44	43	42	41	40	40	40	40	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	

4	3
17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	1	1	0	1	2	3	4	-9999	-9999	-9999	-9999	-9999	-9999	
19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	2	2	1	2	3	4	5	-9999	-9999	-9999	-9999	-9999	-9999	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	3	3	2	3	4	5	6	7	8	9	10	11	12	
21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	4	4	3	4	5	6	7	8	9	10	11	12	13	
22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	5	5	4	5	6	7	8	9	10	11	12	13	14	
23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	6	6	5	6	7	8	9	10	11	12	13	14	15	
24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	7	7	6	7	8	9	10	11	12	13	14	15	16	
25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	8	8	7	8	9	10	11	12	13	14	15	16	17	
26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	9	9	8	9	10	11	12	13	14	15	16	17	18	
27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	10	10	9	10	11	12	13	14	15	16	17	18	19	
28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	11	11	10	11	12	13	14	15	16	17	18	19	20	
29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	12	12	11	12	13	14	15	16	17	18	19	20	21	
30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	13	13	12	13	14	15	16	17	18	19	20	21	22	
31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	14	14	13	14	15	16	17	18	19	20	21	22	23	
32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	15	15	14	15	16	17	18	19	20	21	22	23	24	
33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	16	16	15	16	17	18	19	20	21	22	23	24	25	
34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	17	17	16	17	18	19	20	21	22	23	24	25	26	
-9999	-9999	-9999	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	18	18	17	18	19	20	21	22	23	24	25	26	27	
-9999	-9999	-9999	-9999	32	31	30	29	28	27	26	25	24	23	22	21	20	19	19	19	18	19	20	21	22	23	24	25	26	27	28	
-9999	-9999	-9999	-9999	33	32	31	30	29	28	27	26	25	24	23	22	21	20	20	20	19	20	21	22	23	24	25	26	27	28	29	
-9999	-9999	-9999	-9999	34	33	32	31	30	29	28	27	26	25	24	23	22	21	21	21	20	21	22	23	24	25	26	27	28	29	30	
39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	22	22	21	22	23	24	25	26	27	28	29	30	31	
40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	23	23	22	23	24	25	26	27	28	29	30	31	32	
41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	24	24	23	24	25	26	27	28	29	30	31	32	33	
42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	25	25	24	25	26	27	28	29	30	31	32	33	34	
43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	26	26	25	26	27	28	29	30	31	32	33	34	35	
44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	27	27	26	27	28	29	30	31	32	33	34	35	36	
45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	28	28	27	28	29	30	31	32	33	34	35	36	37	
46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	29	29	28	29	30	31	32	33	34	35	36	37	38	
47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	30	30	29	30	31	32	33	34	35	36	37	38	39	
48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	31	31	30	31	32	33	34	35	36	37	38	39	40	
49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	32	32	31	32	33	34	35	36	37	38	39	40	41	
50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	33	33	32	33	34	35	36	37	38	39	40	41	42	
51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	34	34	33	34	35	36	37	38	39	40	41	42	43	
52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	35	35	34	35	36	37	38	39	40	41	42	43	44	
53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	36	36	35	36	37	38	39	40	41	42	43	44	45	
54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	37	37	36	37	38	39	40	41	42	43	44	45	46	
55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	38	38	37	38	39	40	41	42	43	44	45	46	47	

4	4
25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	0	1	2	3	4	5	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	0	1	2	3	4	5	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	0	1	2	3	4	5	
21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	1	1	1	1	1	2	3	4	5	6	
22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	2	2	2	2	2	3	4	5	6	7	
23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	3	3	3	3	3	4	5	6	7	8	
24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	4	4	4	4	4	5	6	7	8	9	
25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	5	5	5	5	5	6	7	8	9	10	
26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	6	6	6	6	6	7	8	9	10	11	
27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	7	7	7	7	7	8	9	10	11	12	
28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	8	8	8	8	8	9	10	11	12	13	
29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	9	9	9	9	9	10	11	12	13	14	
30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	10	10	10	10	10	11	12	13	14	15	
31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	11	11	11	11	11	12	13	14	15	16	
32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	12	12	12	12	12	13	14	15	16	17	
-9999	-9999	-9999	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	13	13	13	13	13	14	15	16	17	18	
-9999	-9999	-9999	-9999	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	14	14	14	14	14	15	16	17	18	19	
-9999	-9999	-9999	-9999	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	15	15	15	15	15	16	17	18	19	20	
-9999	-9999	-9999	-9999	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	16	16	16	16	16	17	18	19	20	21	
37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	17	17	17	17	17	18	19	20	21	22	
38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	18	18	18	18	18	19	20	21	22	23	
39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	19	19	19	19	19	20	21	22	23	24	
40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	20	20	20	20	20	21	22	23	24	25	
41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	21	21	21	21	21	22	23	24	25	26	
42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	22	22	22	22	22	23	24	25	26	27	
43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	23	23	23	23	23	24	25	26	27	28	
44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	24	24	24	24	24	25	26	27	28	29	
45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	25	25	25	25	25	26	27	28	29	30	
46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	26	26	26	26	26	27	28	29	30	31	
47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	27	27	27	27	27	28	29	30	31	32	
48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	28	28	28	28	28	29	30	31	32	33	
49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	29	29	29	29	29	30	31	32	33	34	
50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	30	30	30	30	30	31	32	33	34	35	
51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	31	31	31	31	31	32	33	34	35	36	
52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	32	32	32	32	32	33	34	35	36	37	
53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	33	33	33	33	33	34	35	36	37	38	

4	5
33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	-9999	-9999	-9999	-9999	-9999	-9999	
27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	-9999	-9999	-9999	-9999	-9999	-9999	
26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	
26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	
26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	
27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	1	1	1	1	
28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	2	2	2	2	
29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	3	3	3	3	
30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	4	4	4	4	
31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	5	5	5	5	
32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	6	6	6	6	
33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	7	7	7	7	
34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	8	8	8	8	
35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	9	9	9	9	
36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	10	10	10	10	
37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	11	11	11	11	
38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	12	12	12	12	
-9999	-9999	-9999	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	13	13	13	13	
-9999	-9999	-9999	-9999	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	14	14	14	14	
-9999	-9999	-9999	-9999	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	15	15	15	15	
-9999	-9999	-9999	-9999	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	16	16	16	16	
43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	17	17	17	17	
44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	18	18	18	18	
45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	19	19	19	19	
46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	20	20	20	20	
47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	21	21	21	21	
48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	22	22	22	22	
49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	23	23	23	23	
50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	24	24	24	24	
51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	25	25	25	25	
52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	26	26	26	26	
53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	27	27	27	27	
54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	28	28	28	28	
55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	29	29	29	29	
56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	30	30	30	30	
57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	31	31	31	31	
58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	32	32	32	32	
59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	33	33	33	33	

4	6
35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	-9999	-9999	-9999	-9999	-9999	-9999	
29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	-9999	-9999	-9999	-9999	-9999	-9999	
28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	3	3	3	4	5	
27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	2	2	2	3	4	
